location	variant	date	sequences
USA	21J	2021-12-27	35
Utah	21J	2021-12-27	133
Vermont	21J	2021-12-27	12
Virginia	21J	2021-12-27	56
Washington	21J	2021-12-27	32
Washington DC	21J	2021-12-27	1
West Virginia	21J	2021-12-27	40
Wisconsin	21J	2021-12-27	101
Wyoming	21J	2021-12-27	10
Alabama	21J	2021-12-28	5
Arizona	21J	2021-12-28	126
Arkansas	21J	2021-12-28	45
California	21J	2021-12-28	222
Colorado	21J	2021-12-28	116
Connecticut	21J	2021-12-28	26
Delaware	21J	2021-12-28	13
Florida	21J	2021-12-28	17
Georgia	21J	2021-12-28	11
Hawaii	21J	2021-12-28	1
Idaho	21J	2021-12-28	4
Illinois	21J	2021-12-28	75
Indiana	21J	2021-12-28	17
Iowa	21J	2021-12-28	19
Kansas	21J	2021-12-28	35
Kentucky	21J	2021-12-28	4
Louisiana	21J	2021-12-28	5
Maine	21J	2021-12-28	17
Maryland	21J	2021-12-28	14
Massachusetts	21J	2021-12-28	111
Michigan	21J	2021-12-28	53
Minnesota	21J	2021-12-28	94
Mississippi	21J	2021-12-28	15
Missouri	21J	2021-12-28	143
Montana	21J	2021-12-28	6
Nebraska	21J	2021-12-28	53
Nevada	21J	2021-12-28	31
New Hampshire	21J	2021-12-28	3
New Jersey	21J	2021-12-28	6
New Mexico	21J	2021-12-28	36
New York	21J	2021-12-28	65
North Carolina	21J	2021-12-28	56
North Dakota	21J	2021-12-28	38
Ohio	21J	2021-12-28	32
Oklahoma	21J	2021-12-28	46
Oregon	21J	2021-12-28	17
Pennsylvania	21J	2021-12-28	23
Rhode Island	21J	2021-12-28	11
South Carolina	21J	2021-12-28	16
South Dakota	21J	2021-12-28	15
Tennessee	21J	2021-12-28	101
Texas	21J	2021-12-28	61
USA	21J	2021-12-28	16
Utah	21J	2021-12-28	62
Vermont	21J	2021-12-28	1
Virginia	21J	2021-12-28	32
Washington	21J	2021-12-28	40
Washington DC	21J	2021-12-28	3
West Virginia	21J	2021-12-28	16
Wisconsin	21J	2021-12-28	51
Wyoming	21J	2021-12-28	9
Alabama	21J	2021-12-29	8
Arizona	21J	2021-12-29	98
Arkansas	21J	2021-12-29	49
California	21J	2021-12-29	188
Colorado	21J	2021-12-29	91
Connecticut	21J	2021-12-29	30
Delaware	21J	2021-12-29	17
Florida	21J	2021-12-29	10
Georgia	21J	2021-12-29	14
Idaho	21J	2021-12-29	8
Illinois	21J	2021-12-29	47
Indiana	21J	2021-12-29	8
Iowa	21J	2021-12-29	18
Kansas	21J	2021-12-29	19
Kentucky	21J	2021-12-29	6
Louisiana	21J	2021-12-29	7
Maine	21J	2021-12-29	25
Maryland	21J	2021-12-29	20
Massachusetts	21J	2021-12-29	117
Michigan	21J	2021-12-29	41
Minnesota	21J	2021-12-29	118
Mississippi	21J	2021-12-29	12
Missouri	21J	2021-12-29	42
Montana	21J	2021-12-29	14
Nebraska	21J	2021-12-29	36
Nevada	21J	2021-12-29	19
New Jersey	21J	2021-12-29	18
New Mexico	21J	2021-12-29	44
New York	21J	2021-12-29	47
North Carolina	21J	2021-12-29	67
North Dakota	21J	2021-12-29	36
Ohio	21J	2021-12-29	26
Oklahoma	21J	2021-12-29	38
Oregon	21J	2021-12-29	19
Pennsylvania	21J	2021-12-29	24
Rhode Island	21J	2021-12-29	7
South Carolina	21J	2021-12-29	18
South Dakota	21J	2021-12-29	12
Tennessee	21J	2021-12-29	38
Texas	21J	2021-12-29	54
USA	21J	2021-12-29	21
Utah	21J	2021-12-29	37
Vermont	21J	2021-12-29	1
Virginia	21J	2021-12-29	33
Washington	21J	2021-12-29	26
Washington DC	21J	2021-12-29	1
West Virginia	21J	2021-12-29	35
Wisconsin	21J	2021-12-29	21
Wyoming	21J	2021-12-29	3
Alabama	21J	2021-12-30	7
Alaska	21J	2021-12-30	3
Arizona	21J	2021-12-30	80
Arkansas	21J	2021-12-30	30
California	21J	2021-12-30	115
Colorado	21J	2021-12-30	75
Connecticut	21J	2021-12-30	25
Delaware	21J	2021-12-30	5
Florida	21J	2021-12-30	7
Georgia	21J	2021-12-30	6
Idaho	21J	2021-12-30	6
Illinois	21J	2021-12-30	29
Indiana	21J	2021-12-30	8
Iowa	21J	2021-12-30	17
Kansas	21J	2021-12-30	20
Kentucky	21J	2021-12-30	1
Louisiana	21J	2021-12-30	7
Maine	21J	2021-12-30	16
Maryland	21J	2021-12-30	11
Massachusetts	21J	2021-12-30	95
Michigan	21J	2021-12-30	28
Minnesota	21J	2021-12-30	331
Mississippi	21J	2021-12-30	8
Missouri	21J	2021-12-30	38
Montana	21J	2021-12-30	9
Nebraska	21J	2021-12-30	17
Nevada	21J	2021-12-30	5
New Hampshire	21J	2021-12-30	4
New Jersey	21J	2021-12-30	14
New Mexico	21J	2021-12-30	27
New York	21J	2021-12-30	53
North Carolina	21J	2021-12-30	47
North Dakota	21J	2021-12-30	32
Ohio	21J	2021-12-30	38
Oklahoma	21J	2021-12-30	21
Oregon	21J	2021-12-30	22
Pennsylvania	21J	2021-12-30	14
Rhode Island	21J	2021-12-30	5
South Carolina	21J	2021-12-30	15
South Dakota	21J	2021-12-30	4
Tennessee	21J	2021-12-30	77
Texas	21J	2021-12-30	41
USA	21J	2021-12-30	13
Utah	21J	2021-12-30	22
Virginia	21J	2021-12-30	18
Washington	21J	2021-12-30	28
Washington DC	21J	2021-12-30	3
West Virginia	21J	2021-12-30	13
Wisconsin	21J	2021-12-30	40
Wyoming	21J	2021-12-30	5
Arizona	21J	2021-12-31	21
Arkansas	21J	2021-12-31	15
California	21J	2021-12-31	67
Colorado	21J	2021-12-31	26
Connecticut	21J	2021-12-31	11
Delaware	21J	2021-12-31	5
Florida	21J	2021-12-31	4
Idaho	21J	2021-12-31	3
Illinois	21J	2021-12-31	17
Iowa	21J	2021-12-31	7
Kansas	21J	2021-12-31	4
Kentucky	21J	2021-12-31	1
Louisiana	21J	2021-12-31	1
Maine	21J	2021-12-31	3
Maryland	21J	2021-12-31	5
Massachusetts	21J	2021-12-31	24
Michigan	21J	2021-12-31	17
Minnesota	21J	2021-12-31	22
Mississippi	21J	2021-12-31	1
Missouri	21J	2021-12-31	5
Montana	21J	2021-12-31	3
Nebraska	21J	2021-12-31	12
Nevada	21J	2021-12-31	1
New Hampshire	21J	2021-12-31	12
New Jersey	21J	2021-12-31	10
New Mexico	21J	2021-12-31	17
New York	21J	2021-12-31	26
North Carolina	21J	2021-12-31	9
North Dakota	21J	2021-12-31	15
Ohio	21J	2021-12-31	8
Oklahoma	21J	2021-12-31	5
Oregon	21J	2021-12-31	15
Pennsylvania	21J	2021-12-31	2
Rhode Island	21J	2021-12-31	6
South Carolina	21J	2021-12-31	3
South Dakota	21J	2021-12-31	2
Tennessee	21J	2021-12-31	4
Texas	21J	2021-12-31	10
USA	21J	2021-12-31	3
Utah	21J	2021-12-31	6
Virginia	21J	2021-12-31	11
Washington	21J	2021-12-31	20
Wisconsin	21J	2021-12-31	13
Wyoming	21J	2021-12-31	6
Alabama	21J	2022-01-01	3
Alaska	21J	2022-01-01	1
Arizona	21J	2022-01-01	17
Arkansas	21J	2022-01-01	3
California	21J	2022-01-01	35
Colorado	21J	2022-01-01	51
Delaware	21J	2022-01-01	1
Florida	21J	2022-01-01	2
Georgia	21J	2022-01-01	1
Idaho	21J	2022-01-01	5
Illinois	21J	2022-01-01	8
Iowa	21J	2022-01-01	5
Kansas	21J	2022-01-01	2
Louisiana	21J	2022-01-01	5
Maine	21J	2022-01-01	4
Maryland	21J	2022-01-01	8
Massachusetts	21J	2022-01-01	9
Michigan	21J	2022-01-01	9
Minnesota	21J	2022-01-01	15
Mississippi	21J	2022-01-01	2
Missouri	21J	2022-01-01	3
Nebraska	21J	2022-01-01	9
Nevada	21J	2022-01-01	1
New Hampshire	21J	2022-01-01	1
New Jersey	21J	2022-01-01	3
New Mexico	21J	2022-01-01	30
New York	21J	2022-01-01	19
North Carolina	21J	2022-01-01	25
North Dakota	21J	2022-01-01	13
Ohio	21J	2022-01-01	7
Oklahoma	21J	2022-01-01	12
Oregon	21J	2022-01-01	4
Pennsylvania	21J	2022-01-01	2
Rhode Island	21J	2022-01-01	2
South Carolina	21J	2022-01-01	1
South Dakota	21J	2022-01-01	1
Texas	21J	2022-01-01	9
USA	21J	2022-01-01	2
Utah	21J	2022-01-01	13
Virginia	21J	2022-01-01	16
Washington	21J	2022-01-01	7
West Virginia	21J	2022-01-01	5
Wisconsin	21J	2022-01-01	3
Wyoming	21J	2022-01-01	2
Alaska	21J	2022-01-02	1
Arizona	21J	2022-01-02	32
Arkansas	21J	2022-01-02	19
California	21J	2022-01-02	75
Colorado	21J	2022-01-02	29
Connecticut	21J	2022-01-02	3
Delaware	21J	2022-01-02	2
Florida	21J	2022-01-02	7
Georgia	21J	2022-01-02	2
Hawaii	21J	2022-01-02	1
Idaho	21J	2022-01-02	2
Illinois	21J	2022-01-02	14
Indiana	21J	2022-01-02	4
Iowa	21J	2022-01-02	11
Kansas	21J	2022-01-02	3
Kentucky	21J	2022-01-02	1
Louisiana	21J	2022-01-02	1
Maine	21J	2022-01-02	4
Maryland	21J	2022-01-02	11
Massachusetts	21J	2022-01-02	46
Michigan	21J	2022-01-02	14
Minnesota	21J	2022-01-02	35
Mississippi	21J	2022-01-02	1
Missouri	21J	2022-01-02	14
Montana	21J	2022-01-02	3
Nebraska	21J	2022-01-02	24
Nevada	21J	2022-01-02	1
New Hampshire	21J	2022-01-02	4
New Jersey	21J	2022-01-02	2
New Mexico	21J	2022-01-02	14
New York	21J	2022-01-02	24
North Carolina	21J	2022-01-02	19
North Dakota	21J	2022-01-02	16
Ohio	21J	2022-01-02	12
Oklahoma	21J	2022-01-02	12
Oregon	21J	2022-01-02	12
Pennsylvania	21J	2022-01-02	2
Rhode Island	21J	2022-01-02	6
South Carolina	21J	2022-01-02	2
South Dakota	21J	2022-01-02	2
Tennessee	21J	2022-01-02	11
Texas	21J	2022-01-02	18
USA	21J	2022-01-02	2
Utah	21J	2022-01-02	58
Virginia	21J	2022-01-02	12
Washington	21J	2022-01-02	13
West Virginia	21J	2022-01-02	5
Wisconsin	21J	2022-01-02	3
Wyoming	21J	2022-01-02	5
Alabama	21J	2022-01-03	4
Arizona	21J	2022-01-03	62
Arkansas	21J	2022-01-03	9
California	21J	2022-01-03	136
Colorado	21J	2022-01-03	66
Connecticut	21J	2022-01-03	17
Delaware	21J	2022-01-03	3
Florida	21J	2022-01-03	11
Georgia	21J	2022-01-03	3
Idaho	21J	2022-01-03	7
Illinois	21J	2022-01-03	36
Indiana	21J	2022-01-03	10
Iowa	21J	2022-01-03	10
Kansas	21J	2022-01-03	16
Kentucky	21J	2022-01-03	2
Louisiana	21J	2022-01-03	2
Maine	21J	2022-01-03	11
Maryland	21J	2022-01-03	15
Massachusetts	21J	2022-01-03	72
Michigan	21J	2022-01-03	29
Minnesota	21J	2022-01-03	26
Mississippi	21J	2022-01-03	12
Missouri	21J	2022-01-03	23
Montana	21J	2022-01-03	11
Nebraska	21J	2022-01-03	16
Nevada	21J	2022-01-03	9
New Hampshire	21J	2022-01-03	11
New Jersey	21J	2022-01-03	14
New Mexico	21J	2022-01-03	56
New York	21J	2022-01-03	37
North Carolina	21J	2022-01-03	34
North Dakota	21J	2022-01-03	24
Ohio	21J	2022-01-03	11
Oklahoma	21J	2022-01-03	21
Oregon	21J	2022-01-03	16
Pennsylvania	21J	2022-01-03	8
Rhode Island	21J	2022-01-03	3
South Carolina	21J	2022-01-03	7
South Dakota	21J	2022-01-03	20
Tennessee	21J	2022-01-03	15
Texas	21J	2022-01-03	23
USA	21J	2022-01-03	13
Utah	21J	2022-01-03	65
Vermont	21J	2022-01-03	22
Virginia	21J	2022-01-03	21
Washington	21J	2022-01-03	23
West Virginia	21J	2022-01-03	38
Wisconsin	21J	2022-01-03	14
Wyoming	21J	2022-01-03	13
Alabama	21J	2022-01-04	10
Arizona	21J	2022-01-04	30
Arkansas	21J	2022-01-04	8
California	21J	2022-01-04	100
Colorado	21J	2022-01-04	47
Connecticut	21J	2022-01-04	15
Delaware	21J	2022-01-04	10
Florida	21J	2022-01-04	5
Georgia	21J	2022-01-04	6
Hawaii	21J	2022-01-04	1
Idaho	21J	2022-01-04	6
Illinois	21J	2022-01-04	29
Indiana	21J	2022-01-04	16
Iowa	21J	2022-01-04	5
Kansas	21J	2022-01-04	15
Kentucky	21J	2022-01-04	1
Louisiana	21J	2022-01-04	3
Maine	21J	2022-01-04	10
Maryland	21J	2022-01-04	17
Massachusetts	21J	2022-01-04	61
Michigan	21J	2022-01-04	22
Minnesota	21J	2022-01-04	15
Mississippi	21J	2022-01-04	8
Missouri	21J	2022-01-04	21
Montana	21J	2022-01-04	2
Nebraska	21J	2022-01-04	17
Nevada	21J	2022-01-04	9
New Hampshire	21J	2022-01-04	2
New Jersey	21J	2022-01-04	26
New Mexico	21J	2022-01-04	26
New York	21J	2022-01-04	42
North Carolina	21J	2022-01-04	42
North Dakota	21J	2022-01-04	18
Ohio	21J	2022-01-04	16
Oklahoma	21J	2022-01-04	38
Oregon	21J	2022-01-04	20
Pennsylvania	21J	2022-01-04	21
Rhode Island	21J	2022-01-04	7
South Carolina	21J	2022-01-04	11
South Dakota	21J	2022-01-04	10
Tennessee	21J	2022-01-04	55
Texas	21J	2022-01-04	24
USA	21J	2022-01-04	9
Utah	21J	2022-01-04	40
Vermont	21J	2022-01-04	4
Virginia	21J	2022-01-04	21
Washington	21J	2022-01-04	19
West Virginia	21J	2022-01-04	11
Wisconsin	21J	2022-01-04	20
Wyoming	21J	2022-01-04	11
Alabama	21J	2022-01-05	5
Alaska	21J	2022-01-05	9
Arizona	21J	2022-01-05	44
Arkansas	21J	2022-01-05	4
California	21J	2022-01-05	68
Colorado	21J	2022-01-05	33
Connecticut	21J	2022-01-05	11
Delaware	21J	2022-01-05	5
Florida	21J	2022-01-05	6
Georgia	21J	2022-01-05	4
Idaho	21J	2022-01-05	8
Illinois	21J	2022-01-05	6
Indiana	21J	2022-01-05	9
Iowa	21J	2022-01-05	8
Kansas	21J	2022-01-05	4
Kentucky	21J	2022-01-05	2
Louisiana	21J	2022-01-05	3
Maine	21J	2022-01-05	6
Maryland	21J	2022-01-05	10
Massachusetts	21J	2022-01-05	38
Michigan	21J	2022-01-05	13
Minnesota	21J	2022-01-05	6
Mississippi	21J	2022-01-05	3
Missouri	21J	2022-01-05	16
Montana	21J	2022-01-05	2
Nebraska	21J	2022-01-05	17
Nevada	21J	2022-01-05	9
New Jersey	21J	2022-01-05	20
New Mexico	21J	2022-01-05	30
New York	21J	2022-01-05	23
North Carolina	21J	2022-01-05	20
North Dakota	21J	2022-01-05	13
Ohio	21J	2022-01-05	7
Oklahoma	21J	2022-01-05	27
Oregon	21J	2022-01-05	15
Pennsylvania	21J	2022-01-05	1
Rhode Island	21J	2022-01-05	11
South Carolina	21J	2022-01-05	6
South Dakota	21J	2022-01-05	4
Tennessee	21J	2022-01-05	30
Texas	21J	2022-01-05	31
USA	21J	2022-01-05	4
Utah	21J	2022-01-05	29
Vermont	21J	2022-01-05	3
Virginia	21J	2022-01-05	12
Washington	21J	2022-01-05	12
Washington DC	21J	2022-01-05	2
West Virginia	21J	2022-01-05	9
Wisconsin	21J	2022-01-05	7
Wyoming	21J	2022-01-05	2
Alaska	21J	2022-01-06	2
Arizona	21J	2022-01-06	28
Arkansas	21J	2022-01-06	4
California	21J	2022-01-06	68
Colorado	21J	2022-01-06	51
Connecticut	21J	2022-01-06	9
Delaware	21J	2022-01-06	4
Florida	21J	2022-01-06	13
Georgia	21J	2022-01-06	3
Idaho	21J	2022-01-06	3
Illinois	21J	2022-01-06	9
Indiana	21J	2022-01-06	11
Iowa	21J	2022-01-06	5
Kansas	21J	2022-01-06	5
Kentucky	21J	2022-01-06	1
Louisiana	21J	2022-01-06	2
Maine	21J	2022-01-06	5
Maryland	21J	2022-01-06	7
Massachusetts	21J	2022-01-06	37
Michigan	21J	2022-01-06	16
Minnesota	21J	2022-01-06	17
Mississippi	21J	2022-01-06	6
Missouri	21J	2022-01-06	9
Montana	21J	2022-01-06	2
Nebraska	21J	2022-01-06	11
Nevada	21J	2022-01-06	4
New Hampshire	21J	2022-01-06	1
New Jersey	21J	2022-01-06	6
New Mexico	21J	2022-01-06	25
New York	21J	2022-01-06	38
North Carolina	21J	2022-01-06	7
North Dakota	21J	2022-01-06	11
Ohio	21J	2022-01-06	10
Oklahoma	21J	2022-01-06	17
Oregon	21J	2022-01-06	18
Pennsylvania	21J	2022-01-06	2
Rhode Island	21J	2022-01-06	8
South Carolina	21J	2022-01-06	1
South Dakota	21J	2022-01-06	3
Tennessee	21J	2022-01-06	18
Texas	21J	2022-01-06	19
USA	21J	2022-01-06	4
Utah	21J	2022-01-06	7
Vermont	21J	2022-01-06	13
Virginia	21J	2022-01-06	16
Washington	21J	2022-01-06	9
West Virginia	21J	2022-01-06	5
Wisconsin	21J	2022-01-06	13
Wyoming	21J	2022-01-06	6
Alabama	21J	2022-01-07	2
Arizona	21J	2022-01-07	17
Arkansas	21J	2022-01-07	10
California	21J	2022-01-07	60
Colorado	21J	2022-01-07	39
Connecticut	21J	2022-01-07	4
Delaware	21J	2022-01-07	3
Florida	21J	2022-01-07	2
Idaho	21J	2022-01-07	3
Illinois	21J	2022-01-07	6
Indiana	21J	2022-01-07	10
Iowa	21J	2022-01-07	3
Kansas	21J	2022-01-07	1
Maine	21J	2022-01-07	2
Maryland	21J	2022-01-07	3
Massachusetts	21J	2022-01-07	25
Michigan	21J	2022-01-07	14
Minnesota	21J	2022-01-07	33
Mississippi	21J	2022-01-07	1
Missouri	21J	2022-01-07	28
Montana	21J	2022-01-07	1
Nebraska	21J	2022-01-07	5
Nevada	21J	2022-01-07	1
New Hampshire	21J	2022-01-07	6
New Jersey	21J	2022-01-07	1
New Mexico	21J	2022-01-07	14
New York	21J	2022-01-07	28
North Carolina	21J	2022-01-07	40
North Dakota	21J	2022-01-07	13
Ohio	21J	2022-01-07	2
Oklahoma	21J	2022-01-07	12
Oregon	21J	2022-01-07	13
Pennsylvania	21J	2022-01-07	1
South Carolina	21J	2022-01-07	1
Tennessee	21J	2022-01-07	6
Texas	21J	2022-01-07	5
USA	21J	2022-01-07	1
Utah	21J	2022-01-07	6
Vermont	21J	2022-01-07	6
Virginia	21J	2022-01-07	5
Wisconsin	21J	2022-01-07	6
Wyoming	21J	2022-01-07	4
Alaska	21J	2022-01-08	1
Arizona	21J	2022-01-08	14
Arkansas	21J	2022-01-08	1
California	21J	2022-01-08	27
Colorado	21J	2022-01-08	17
Connecticut	21J	2022-01-08	4
Florida	21J	2022-01-08	2
Illinois	21J	2022-01-08	4
Indiana	21J	2022-01-08	2
Iowa	21J	2022-01-08	5
Maryland	21J	2022-01-08	7
Massachusetts	21J	2022-01-08	7
Michigan	21J	2022-01-08	10
Minnesota	21J	2022-01-08	10
Missouri	21J	2022-01-08	2
Montana	21J	2022-01-08	1
Nebraska	21J	2022-01-08	3
Nevada	21J	2022-01-08	6
New Jersey	21J	2022-01-08	2
New Mexico	21J	2022-01-08	10
New York	21J	2022-01-08	23
North Carolina	21J	2022-01-08	22
North Dakota	21J	2022-01-08	6
Ohio	21J	2022-01-08	2
Oklahoma	21J	2022-01-08	10
Oregon	21J	2022-01-08	4
Pennsylvania	21J	2022-01-08	2
South Carolina	21J	2022-01-08	2
South Dakota	21J	2022-01-08	1
Tennessee	21J	2022-01-08	10
Texas	21J	2022-01-08	5
Utah	21J	2022-01-08	1
Vermont	21J	2022-01-08	7
Virginia	21J	2022-01-08	7
Washington	21J	2022-01-08	1
West Virginia	21J	2022-01-08	2
Wisconsin	21J	2022-01-08	1
Wyoming	21J	2022-01-08	2
Arizona	21J	2022-01-09	8
Arkansas	21J	2022-01-09	2
California	21J	2022-01-09	20
Colorado	21J	2022-01-09	25
Connecticut	21J	2022-01-09	3
Florida	21J	2022-01-09	2
Georgia	21J	2022-01-09	2
Idaho	21J	2022-01-09	4
Illinois	21J	2022-01-09	8
Indiana	21J	2022-01-09	3
Iowa	21J	2022-01-09	10
Kentucky	21J	2022-01-09	1
Louisiana	21J	2022-01-09	1
Maine	21J	2022-01-09	2
Maryland	21J	2022-01-09	6
Massachusetts	21J	2022-01-09	26
Michigan	21J	2022-01-09	6
Minnesota	21J	2022-01-09	10
Mississippi	21J	2022-01-09	1
Missouri	21J	2022-01-09	3
Nebraska	21J	2022-01-09	5
Nevada	21J	2022-01-09	2
New Hampshire	21J	2022-01-09	3
New Jersey	21J	2022-01-09	3
New Mexico	21J	2022-01-09	11
New York	21J	2022-01-09	10
North Carolina	21J	2022-01-09	22
North Dakota	21J	2022-01-09	8
Ohio	21J	2022-01-09	1
Oklahoma	21J	2022-01-09	10
Oregon	21J	2022-01-09	4
Pennsylvania	21J	2022-01-09	2
Rhode Island	21J	2022-01-09	1
South Dakota	21J	2022-01-09	1
Tennessee	21J	2022-01-09	8
Texas	21J	2022-01-09	6
Vermont	21J	2022-01-09	1
Virginia	21J	2022-01-09	2
Washington	21J	2022-01-09	3
West Virginia	21J	2022-01-09	9
Wisconsin	21J	2022-01-09	2
Alabama	21J	2022-01-10	1
Alaska	21J	2022-01-10	1
Arizona	21J	2022-01-10	28
Arkansas	21J	2022-01-10	1
California	21J	2022-01-10	32
Colorado	21J	2022-01-10	21
Connecticut	21J	2022-01-10	1
Delaware	21J	2022-01-10	8
Florida	21J	2022-01-10	5
Georgia	21J	2022-01-10	5
Idaho	21J	2022-01-10	4
Illinois	21J	2022-01-10	8
Indiana	21J	2022-01-10	10
Iowa	21J	2022-01-10	9
Kansas	21J	2022-01-10	5
Kentucky	21J	2022-01-10	2
Maine	21J	2022-01-10	2
Maryland	21J	2022-01-10	5
Massachusetts	21J	2022-01-10	21
Michigan	21J	2022-01-10	13
Minnesota	21J	2022-01-10	11
Mississippi	21J	2022-01-10	5
Missouri	21J	2022-01-10	11
Montana	21J	2022-01-10	6
Nebraska	21J	2022-01-10	9
Nevada	21J	2022-01-10	1
New Hampshire	21J	2022-01-10	2
New Jersey	21J	2022-01-10	20
New Mexico	21J	2022-01-10	15
New York	21J	2022-01-10	26
North Carolina	21J	2022-01-10	26
North Dakota	21J	2022-01-10	9
Ohio	21J	2022-01-10	5
Oklahoma	21J	2022-01-10	30
Oregon	21J	2022-01-10	18
Pennsylvania	21J	2022-01-10	3
Rhode Island	21J	2022-01-10	4
South Carolina	21J	2022-01-10	2
South Dakota	21J	2022-01-10	2
Tennessee	21J	2022-01-10	18
Texas	21J	2022-01-10	8
USA	21J	2022-01-10	5
Utah	21J	2022-01-10	9
Vermont	21J	2022-01-10	1
Virginia	21J	2022-01-10	8
Washington	21J	2022-01-10	15
Washington DC	21J	2022-01-10	2
West Virginia	21J	2022-01-10	11
Wisconsin	21J	2022-01-10	5
Wyoming	21J	2022-01-10	9
Arizona	21J	2022-01-11	14
Arkansas	21J	2022-01-11	3
California	21J	2022-01-11	24
Colorado	21J	2022-01-11	19
Connecticut	21J	2022-01-11	4
Delaware	21J	2022-01-11	2
Florida	21J	2022-01-11	4
Georgia	21J	2022-01-11	1
Idaho	21J	2022-01-11	4
Illinois	21J	2022-01-11	9
Indiana	21J	2022-01-11	7
Iowa	21J	2022-01-11	4
Kansas	21J	2022-01-11	3
Kentucky	21J	2022-01-11	1
Louisiana	21J	2022-01-11	1
Maine	21J	2022-01-11	2
Maryland	21J	2022-01-11	9
Massachusetts	21J	2022-01-11	11
Michigan	21J	2022-01-11	6
Minnesota	21J	2022-01-11	21
Missouri	21J	2022-01-11	5
Montana	21J	2022-01-11	1
Nebraska	21J	2022-01-11	11
Nevada	21J	2022-01-11	5
New Jersey	21J	2022-01-11	13
New Mexico	21J	2022-01-11	5
New York	21J	2022-01-11	17
North Carolina	21J	2022-01-11	13
North Dakota	21J	2022-01-11	13
Ohio	21J	2022-01-11	3
Oklahoma	21J	2022-01-11	24
Oregon	21J	2022-01-11	9
Pennsylvania	21J	2022-01-11	3
Rhode Island	21J	2022-01-11	3
South Carolina	21J	2022-01-11	2
South Dakota	21J	2022-01-11	5
Tennessee	21J	2022-01-11	23
Texas	21J	2022-01-11	7
USA	21J	2022-01-11	1
Utah	21J	2022-01-11	1
Vermont	21J	2022-01-11	13
Virginia	21J	2022-01-11	4
Washington	21J	2022-01-11	15
West Virginia	21J	2022-01-11	8
Wisconsin	21J	2022-01-11	3
Wyoming	21J	2022-01-11	3
Alabama	21J	2022-01-12	4
Alaska	21J	2022-01-12	8
Arizona	21J	2022-01-12	11
Arkansas	21J	2022-01-12	3
California	21J	2022-01-12	31
Colorado	21J	2022-01-12	14
Connecticut	21J	2022-01-12	2
Delaware	21J	2022-01-12	6
Florida	21J	2022-01-12	3
Hawaii	21J	2022-01-12	1
Illinois	21J	2022-01-12	9
Indiana	21J	2022-01-12	3
Iowa	21J	2022-01-12	6
Kansas	21J	2022-01-12	6
Kentucky	21J	2022-01-12	2
Louisiana	21J	2022-01-12	1
Maine	21J	2022-01-12	2
Maryland	21J	2022-01-12	4
Massachusetts	21J	2022-01-12	10
Michigan	21J	2022-01-12	11
Minnesota	21J	2022-01-12	13
Missouri	21J	2022-01-12	6
Montana	21J	2022-01-12	2
Nebraska	21J	2022-01-12	4
Nevada	21J	2022-01-12	5
New Hampshire	21J	2022-01-12	1
New Jersey	21J	2022-01-12	5
New Mexico	21J	2022-01-12	9
New York	21J	2022-01-12	34
North Carolina	21J	2022-01-12	5
North Dakota	21J	2022-01-12	3
Ohio	21J	2022-01-12	3
Oklahoma	21J	2022-01-12	14
Oregon	21J	2022-01-12	4
Pennsylvania	21J	2022-01-12	6
Rhode Island	21J	2022-01-12	1
South Carolina	21J	2022-01-12	1
South Dakota	21J	2022-01-12	3
Tennessee	21J	2022-01-12	7
Texas	21J	2022-01-12	3
USA	21J	2022-01-12	3
Utah	21J	2022-01-12	1
Vermont	21J	2022-01-12	2
Virginia	21J	2022-01-12	6
Washington	21J	2022-01-12	5
West Virginia	21J	2022-01-12	4
Wisconsin	21J	2022-01-12	2
Wyoming	21J	2022-01-12	3
Arizona	21J	2022-01-13	18
Arkansas	21J	2022-01-13	5
California	21J	2022-01-13	17
Colorado	21J	2022-01-13	12
Connecticut	21J	2022-01-13	1
Florida	21J	2022-01-13	1
Georgia	21J	2022-01-13	1
Idaho	21J	2022-01-13	3
Illinois	21J	2022-01-13	4
Indiana	21J	2022-01-13	6
Iowa	21J	2022-01-13	2
Kansas	21J	2022-01-13	4
Kentucky	21J	2022-01-13	4
Maine	21J	2022-01-13	3
Maryland	21J	2022-01-13	2
Massachusetts	21J	2022-01-13	7
Michigan	21J	2022-01-13	8
Minnesota	21J	2022-01-13	11
Missouri	21J	2022-01-13	5
Montana	21J	2022-01-13	1
Nebraska	21J	2022-01-13	2
New Hampshire	21J	2022-01-13	3
New Jersey	21J	2022-01-13	5
New Mexico	21J	2022-01-13	4
New York	21J	2022-01-13	6
North Carolina	21J	2022-01-13	6
North Dakota	21J	2022-01-13	5
Ohio	21J	2022-01-13	3
Oklahoma	21J	2022-01-13	22
Oregon	21J	2022-01-13	4
Pennsylvania	21J	2022-01-13	1
Rhode Island	21J	2022-01-13	1
South Carolina	21J	2022-01-13	1
South Dakota	21J	2022-01-13	1
Tennessee	21J	2022-01-13	18
Texas	21J	2022-01-13	7
USA	21J	2022-01-13	1
Utah	21J	2022-01-13	2
Vermont	21J	2022-01-13	1
Virginia	21J	2022-01-13	3
Washington	21J	2022-01-13	4
West Virginia	21J	2022-01-13	9
Wisconsin	21J	2022-01-13	3
Wyoming	21J	2022-01-13	8
Arizona	21J	2022-01-14	11
Arkansas	21J	2022-01-14	2
California	21J	2022-01-14	28
Colorado	21J	2022-01-14	12
