location	variant	date	sequences
Spain	B.1.1.529	2023-06-14	3
South Korea	B.1.1.529	2023-06-15	1
Spain	B.1.1.529	2023-06-15	2
USA	B.1.1.529	2023-06-15	1
Canada	B.1.1.529	2023-06-16	1
Japan	B.1.1.529	2023-06-16	5
South Korea	B.1.1.529	2023-06-16	2
Japan	B.1.1.529	2023-06-17	2
South Korea	B.1.1.529	2023-06-17	1
Japan	B.1.1.529	2023-06-19	7
Australia	B.1.1.529	2023-06-20	1
France	B.1.1.529	2023-06-20	1
Japan	B.1.1.529	2023-06-20	1
Spain	B.1.1.529	2023-06-20	1
USA	B.1.1.529	2023-06-20	1
Germany	B.1.1.529	2023-06-21	1
Japan	B.1.1.529	2023-06-21	13
France	B.1.1.529	2023-06-22	1
Japan	B.1.1.529	2023-06-22	3
South Korea	B.1.1.529	2023-06-22	1
Japan	B.1.1.529	2023-06-23	1
USA	B.1.1.529	2023-06-23	1
Japan	B.1.1.529	2023-06-24	4
Canada	B.1.1.529	2023-06-25	1
Japan	B.1.1.529	2023-06-25	1
Canada	B.1.1.529	2023-06-26	1
Japan	B.1.1.529	2023-06-26	4
Spain	B.1.1.529	2023-06-26	1
USA	B.1.1.529	2023-06-26	1
United Kingdom	B.1.1.529	2023-06-26	1
China	B.1.1.529	2023-06-27	1
Japan	B.1.1.529	2023-06-27	5
South Korea	B.1.1.529	2023-06-27	1
USA	B.1.1.529	2023-06-27	1
Japan	B.1.1.529	2023-06-28	1
Japan	B.1.1.529	2023-06-29	3
Spain	B.1.1.529	2023-06-29	1
USA	B.1.1.529	2023-06-29	4
China	B.1.1.529	2023-06-30	1
Japan	B.1.1.529	2023-06-30	5
USA	B.1.1.529	2023-06-30	1
Japan	B.1.1.529	2023-07-01	1
South Korea	B.1.1.529	2023-07-01	1
Japan	B.1.1.529	2023-07-02	2
South Korea	B.1.1.529	2023-07-02	1
France	B.1.1.529	2023-07-03	1
Japan	B.1.1.529	2023-07-03	3
Canada	B.1.1.529	2023-07-04	1
Japan	B.1.1.529	2023-07-04	1
South Korea	B.1.1.529	2023-07-04	1
Japan	B.1.1.529	2023-07-05	2
Japan	B.1.1.529	2023-07-07	1
Australia	B.1.1.529	2023-07-08	1
Japan	B.1.1.529	2023-07-08	3
USA	B.1.1.529	2023-07-08	1
USA	B.1.1.529	2023-07-09	1
Japan	B.1.1.529	2023-07-10	4
South Korea	B.1.1.529	2023-07-11	1
USA	B.1.1.529	2023-07-11	1
Japan	B.1.1.529	2023-07-12	4
Japan	B.1.1.529	2023-07-13	4
USA	B.1.1.529	2023-07-13	1
Japan	B.1.1.529	2023-07-14	4
United Kingdom	B.1.1.529	2023-07-14	1
Japan	B.1.1.529	2023-07-15	2
United Kingdom	B.1.1.529	2023-07-15	1
Japan	B.1.1.529	2023-07-16	2
South Korea	B.1.1.529	2023-07-16	1
Canada	B.1.1.529	2023-07-17	2
France	B.1.1.529	2023-07-17	1
Canada	B.1.1.529	2023-07-18	1
Japan	B.1.1.529	2023-07-18	1
South Korea	B.1.1.529	2023-07-18	1
Japan	B.1.1.529	2023-07-19	2
Japan	B.1.1.529	2023-07-20	1
Australia	B.1.1.529	2023-07-21	1
China	B.1.1.529	2023-07-21	2
Japan	B.1.1.529	2023-07-21	1
Japan	B.1.1.529	2023-07-22	3
South Korea	B.1.1.529	2023-07-23	1
Japan	B.1.1.529	2023-07-24	2
South Korea	B.1.1.529	2023-07-24	2
USA	B.1.1.529	2023-07-24	3
Japan	B.1.1.529	2023-07-25	1
Japan	B.1.1.529	2023-07-27	3
South Korea	B.1.1.529	2023-07-27	1
Japan	B.1.1.529	2023-07-28	2
France	B.1.1.529	2023-07-31	1
Israel	B.1.1.529	2023-07-31	1
USA	B.1.1.529	2023-07-31	1
Japan	B.1.1.529	2023-08-01	2
United Kingdom	B.1.1.529	2023-08-01	1
France	B.1.1.529	2023-08-02	1
Japan	B.1.1.529	2023-08-02	1
USA	B.1.1.529	2023-08-02	1
Canada	B.1.1.529	2023-08-03	1
Japan	B.1.1.529	2023-08-03	5
USA	B.1.1.529	2023-08-03	1
China	B.1.1.529	2023-08-04	2
Japan	B.1.1.529	2023-08-04	1
USA	B.1.1.529	2023-08-04	3
Japan	B.1.1.529	2023-08-05	1
South Korea	B.1.1.529	2023-08-05	1
Japan	B.1.1.529	2023-08-07	2
Japan	B.1.1.529	2023-08-08	3
United Kingdom	B.1.1.529	2023-08-08	1
South Korea	B.1.1.529	2023-08-09	1
USA	B.1.1.529	2023-08-09	1
Japan	B.1.1.529	2023-08-10	1
USA	B.1.1.529	2023-08-10	1
Japan	B.1.1.529	2023-08-11	1
USA	B.1.1.529	2023-08-11	1
China	B.1.1.529	2023-08-12	1
Japan	B.1.1.529	2023-08-12	1
United Kingdom	B.1.1.529	2023-08-12	2
United Kingdom	B.1.1.529	2023-08-13	1
Japan	B.1.1.529	2023-08-15	1
Japan	B.1.1.529	2023-08-16	1
Canada	B.1.1.529	2023-08-17	1
Japan	B.1.1.529	2023-08-17	1
United Kingdom	B.1.1.529	2023-08-17	1
Japan	B.1.1.529	2023-08-18	2
USA	B.1.1.529	2023-08-18	2
United Kingdom	B.1.1.529	2023-08-18	1
Canada	B.1.1.529	2023-08-20	1
USA	B.1.1.529	2023-08-20	1
Canada	B.1.1.529	2023-08-21	1
Japan	B.1.1.529	2023-08-21	2
USA	B.1.1.529	2023-08-21	1
United Kingdom	B.1.1.529	2023-08-21	1
Japan	B.1.1.529	2023-08-22	1
USA	B.1.1.529	2023-08-22	1
USA	B.1.1.529	2023-08-23	1
United Kingdom	B.1.1.529	2023-08-23	1
USA	B.1.1.529	2023-08-24	2
USA	B.1.1.529	2023-08-25	1
South Korea	B.1.1.529	2023-08-26	1
Spain	B.1.1.529	2023-08-27	1
France	B.1.1.529	2023-08-28	1
Japan	B.1.1.529	2023-08-28	2
Israel	B.1.1.529	2023-08-29	1
United Kingdom	B.1.1.529	2023-08-29	1
United Kingdom	B.1.1.529	2023-08-30	1
Japan	B.1.1.529	2023-08-31	1
USA	B.1.1.529	2023-08-31	1
United Kingdom	B.1.1.529	2023-08-31	1
Canada	B.1.1.529	2023-09-02	1
United Kingdom	B.1.1.529	2023-09-04	1
France	B.1.1.529	2023-09-05	1
USA	B.1.1.529	2023-09-05	1
USA	B.1.1.529	2023-09-06	2
United Kingdom	B.1.1.529	2023-09-06	1
USA	B.1.1.529	2023-09-07	1
USA	B.1.1.529	2023-09-08	3
USA	B.1.1.529	2023-09-09	1
United Kingdom	B.1.1.529	2023-09-11	1
United Kingdom	B.1.1.529	2023-09-13	1
Japan	B.1.1.529	2023-09-14	1
United Kingdom	B.1.1.529	2023-09-14	1
Australia	B.1.1.529	2023-09-15	1
Canada	B.1.1.529	2023-09-16	1
United Kingdom	B.1.1.529	2023-09-16	1
France	B.1.1.529	2023-09-17	1
Germany	B.1.1.529	2023-09-17	1
United Kingdom	B.1.1.529	2023-09-17	1
Australia	B.1.1.529	2023-09-18	1
France	B.1.1.529	2023-09-18	2
Germany	B.1.1.529	2023-09-18	2
Israel	B.1.1.529	2023-09-18	1
South Korea	B.1.1.529	2023-09-18	1
USA	B.1.1.529	2023-09-18	1
United Kingdom	B.1.1.529	2023-09-18	1
Australia	B.1.1.529	2023-09-19	1
Israel	B.1.1.529	2023-09-19	1
Chile	B.1.1.529	2023-09-20	1
South Korea	B.1.1.529	2023-09-20	1
Canada	B.1.1.529	2023-09-21	1
Australia	B.1.1.529	2023-09-22	1
Japan	B.1.1.529	2023-09-22	1
United Kingdom	B.1.1.529	2023-09-22	1
Germany	B.1.1.529	2023-09-23	1
Israel	B.1.1.529	2023-09-24	1
France	B.1.1.529	2023-09-25	2
United Kingdom	B.1.1.529	2023-09-25	2
Australia	B.1.1.529	2023-09-26	1
France	B.1.1.529	2023-09-26	1
Japan	B.1.1.529	2023-09-26	1
United Kingdom	B.1.1.529	2023-09-26	1
Brazil	B.1.1.529	2023-09-27	1
United Kingdom	B.1.1.529	2023-09-29	1
United Kingdom	B.1.1.529	2023-09-30	1
United Kingdom	B.1.1.529	2023-10-01	1
Canada	B.1.1.529	2023-10-02	1
France	B.1.1.529	2023-10-02	3
USA	B.1.1.529	2023-10-02	3
Japan	B.1.1.529	2023-10-03	2
USA	B.1.1.529	2023-10-03	1
United Kingdom	B.1.1.529	2023-10-03	2
Chile	B.1.1.529	2023-10-04	1
Germany	B.1.1.529	2023-10-04	1
USA	B.1.1.529	2023-10-04	1
United Kingdom	B.1.1.529	2023-10-04	1
Australia	B.1.1.529	2023-10-05	2
USA	B.1.1.529	2023-10-05	1
United Kingdom	B.1.1.529	2023-10-05	4
United Kingdom	B.1.1.529	2023-10-06	3
USA	B.1.1.529	2023-10-07	1
United Kingdom	B.1.1.529	2023-10-07	1
United Kingdom	B.1.1.529	2023-10-08	1
Australia	B.1.1.529	2023-10-09	5
Brazil	B.1.1.529	2023-10-09	1
France	B.1.1.529	2023-10-09	4
Spain	B.1.1.529	2023-10-09	1
USA	B.1.1.529	2023-10-09	1
United Kingdom	B.1.1.529	2023-10-10	1
Canada	B.1.1.529	2023-10-11	1
USA	B.1.1.529	2023-10-11	2
Australia	B.1.1.529	2023-10-12	1
USA	B.1.1.529	2023-10-12	1
United Kingdom	B.1.1.529	2023-10-12	1
USA	B.1.1.529	2023-10-13	1
United Kingdom	B.1.1.529	2023-10-13	2
Japan	B.1.1.529	2023-10-14	1
United Kingdom	B.1.1.529	2023-10-14	3
Australia	B.1.1.529	2023-10-15	1
Spain	B.1.1.529	2023-10-15	1
United Kingdom	B.1.1.529	2023-10-15	4
Australia	B.1.1.529	2023-10-16	3
France	B.1.1.529	2023-10-16	2
USA	B.1.1.529	2023-10-16	1
Australia	B.1.1.529	2023-10-17	4
Japan	B.1.1.529	2023-10-17	1
Spain	B.1.1.529	2023-10-17	1
USA	B.1.1.529	2023-10-17	1
United Kingdom	B.1.1.529	2023-10-17	1
Australia	B.1.1.529	2023-10-18	1
Brazil	B.1.1.529	2023-10-18	1
Canada	B.1.1.529	2023-10-18	1
United Kingdom	B.1.1.529	2023-10-18	2
Australia	B.1.1.529	2023-10-19	3
Germany	B.1.1.529	2023-10-19	1
United Kingdom	B.1.1.529	2023-10-19	3
Brazil	B.1.1.529	2023-10-20	2
USA	B.1.1.529	2023-10-20	1
United Kingdom	B.1.1.529	2023-10-20	2
USA	B.1.1.529	2023-10-22	2
United Kingdom	B.1.1.529	2023-10-22	1
Australia	B.1.1.529	2023-10-23	2
France	B.1.1.529	2023-10-23	4
Germany	B.1.1.529	2023-10-23	1
Japan	B.1.1.529	2023-10-23	1
Australia	B.1.1.529	2023-10-24	2
Brazil	B.1.1.529	2023-10-24	1
Japan	B.1.1.529	2023-10-24	1
USA	B.1.1.529	2023-10-24	1
United Kingdom	B.1.1.529	2023-10-24	3
China	B.1.1.529	2023-10-25	1
Japan	B.1.1.529	2023-10-25	1
United Kingdom	B.1.1.529	2023-10-25	2
USA	B.1.1.529	2023-10-26	2
United Kingdom	B.1.1.529	2023-10-26	2
Australia	B.1.1.529	2023-10-27	2
Spain	B.1.1.529	2023-10-27	1
USA	B.1.1.529	2023-10-27	1
United Kingdom	B.1.1.529	2023-10-27	4
Australia	B.1.1.529	2023-10-28	2
United Kingdom	B.1.1.529	2023-10-28	2
Australia	B.1.1.529	2023-10-29	2
USA	B.1.1.529	2023-10-29	1
United Kingdom	B.1.1.529	2023-10-29	3
Australia	B.1.1.529	2023-10-30	5
France	B.1.1.529	2023-10-30	8
Spain	B.1.1.529	2023-10-30	2
United Kingdom	B.1.1.529	2023-10-30	6
Australia	B.1.1.529	2023-10-31	2
USA	B.1.1.529	2023-10-31	1
United Kingdom	B.1.1.529	2023-10-31	1
Brazil	B.1.1.529	2023-11-01	1
Japan	B.1.1.529	2023-11-01	1
United Kingdom	B.1.1.529	2023-11-01	4
Australia	B.1.1.529	2023-11-02	2
Canada	B.1.1.529	2023-11-02	1
USA	B.1.1.529	2023-11-02	1
United Kingdom	B.1.1.529	2023-11-02	4
Australia	B.1.1.529	2023-11-03	1
USA	B.1.1.529	2023-11-03	3
United Kingdom	B.1.1.529	2023-11-03	3
Australia	B.1.1.529	2023-11-04	1
France	B.1.1.529	2023-11-04	1
USA	B.1.1.529	2023-11-04	2
United Kingdom	B.1.1.529	2023-11-04	2
Australia	B.1.1.529	2023-11-05	1
Germany	B.1.1.529	2023-11-05	1
USA	B.1.1.529	2023-11-05	2
United Kingdom	B.1.1.529	2023-11-05	1
Australia	B.1.1.529	2023-11-06	2
France	B.1.1.529	2023-11-06	1
Japan	B.1.1.529	2023-11-06	1
USA	B.1.1.529	2023-11-06	2
United Kingdom	B.1.1.529	2023-11-06	2
Australia	B.1.1.529	2023-11-07	2
United Kingdom	B.1.1.529	2023-11-07	3
France	B.1.1.529	2023-11-08	1
Germany	B.1.1.529	2023-11-08	1
USA	B.1.1.529	2023-11-08	1
United Kingdom	B.1.1.529	2023-11-08	6
Brazil	B.1.1.529	2023-11-09	1
USA	B.1.1.529	2023-11-09	1
USA	B.1.1.529	2023-11-10	1
United Kingdom	B.1.1.529	2023-11-10	2
Chile	B.1.1.529	2023-11-11	1
USA	B.1.1.529	2023-11-11	1
United Kingdom	B.1.1.529	2023-11-11	1
USA	B.1.1.529	2023-11-12	1
France	B.1.1.529	2023-11-13	7
South Korea	B.1.1.529	2023-11-13	1
USA	B.1.1.529	2023-11-13	1
France	B.1.1.529	2023-11-14	1
Spain	B.1.1.529	2023-11-14	1
United Kingdom	B.1.1.529	2023-11-14	4
France	B.1.1.529	2023-11-15	1
USA	B.1.1.529	2023-11-15	2
United Kingdom	B.1.1.529	2023-11-15	1
Australia	B.1.1.529	2023-11-16	1
Israel	B.1.1.529	2023-11-16	1
USA	B.1.1.529	2023-11-16	1
United Kingdom	B.1.1.529	2023-11-16	1
Australia	B.1.1.529	2023-11-17	1
Spain	B.1.1.529	2023-11-17	1
USA	B.1.1.529	2023-11-17	4
Australia	B.1.1.529	2023-11-18	1
USA	B.1.1.529	2023-11-18	3
United Kingdom	B.1.1.529	2023-11-18	1
Australia	B.1.1.529	2023-11-19	3
United Kingdom	B.1.1.529	2023-11-19	1
Brazil	B.1.1.529	2023-11-20	1
France	B.1.1.529	2023-11-20	7
Germany	B.1.1.529	2023-11-20	2
South Korea	B.1.1.529	2023-11-20	1
USA	B.1.1.529	2023-11-20	3
United Kingdom	B.1.1.529	2023-11-20	4
Australia	B.1.1.529	2023-11-21	1
USA	B.1.1.529	2023-11-21	2
United Kingdom	B.1.1.529	2023-11-21	3
USA	B.1.1.529	2023-11-22	5
United Kingdom	B.1.1.529	2023-11-22	3
Germany	B.1.1.529	2023-11-23	1
Japan	B.1.1.529	2023-11-23	1
USA	B.1.1.529	2023-11-23	1
United Kingdom	B.1.1.529	2023-11-23	1
France	B.1.1.529	2023-11-24	1
Germany	B.1.1.529	2023-11-24	2
Spain	B.1.1.529	2023-11-24	2
USA	B.1.1.529	2023-11-24	1
Canada	B.1.1.529	2023-11-25	1
USA	B.1.1.529	2023-11-25	1
United Kingdom	B.1.1.529	2023-11-25	2
Australia	B.1.1.529	2023-11-26	1
China	B.1.1.529	2023-11-26	1
United Kingdom	B.1.1.529	2023-11-26	5
France	B.1.1.529	2023-11-27	6
Germany	B.1.1.529	2023-11-27	1
Japan	B.1.1.529	2023-11-27	3
South Korea	B.1.1.529	2023-11-27	1
USA	B.1.1.529	2023-11-27	4
United Kingdom	B.1.1.529	2023-11-27	1
Australia	B.1.1.529	2023-11-28	1
Chile	B.1.1.529	2023-11-28	1
Spain	B.1.1.529	2023-11-28	1
USA	B.1.1.529	2023-11-28	1
United Kingdom	B.1.1.529	2023-11-28	2
Australia	B.1.1.529	2023-11-29	3
Chile	B.1.1.529	2023-11-29	1
Israel	B.1.1.529	2023-11-29	1
Japan	B.1.1.529	2023-11-29	1
USA	B.1.1.529	2023-11-29	2
United Kingdom	B.1.1.529	2023-11-29	7
Australia	B.1.1.529	2023-11-30	1
United Kingdom	B.1.1.529	2023-11-30	2
Australia	B.1.1.529	2023-12-01	1
Japan	B.1.1.529	2023-12-01	1
United Kingdom	B.1.1.529	2023-12-01	1
Australia	B.1.1.529	2023-12-02	5
France	B.1.1.529	2023-12-02	1
Japan	B.1.1.529	2023-12-02	1
United Kingdom	B.1.1.529	2023-12-02	2
Australia	B.1.1.529	2023-12-03	1
United Kingdom	B.1.1.529	2023-12-03	1
France	B.1.1.529	2023-12-04	6
Germany	B.1.1.529	2023-12-04	1
Japan	B.1.1.529	2023-12-04	2
South Korea	B.1.1.529	2023-12-04	1
USA	B.1.1.529	2023-12-04	1
United Kingdom	B.1.1.529	2023-12-04	5
Australia	B.1.1.529	2023-12-05	3
Canada	B.1.1.529	2023-12-05	2
United Kingdom	B.1.1.529	2023-12-05	3
Germany	B.1.1.529	2023-12-06	3
USA	B.1.1.529	2023-12-06	2
United Kingdom	B.1.1.529	2023-12-06	7
Australia	B.1.1.529	2023-12-07	4
USA	B.1.1.529	2023-12-07	1
United Kingdom	B.1.1.529	2023-12-07	2
Australia	B.1.1.529	2023-12-08	3
Canada	B.1.1.529	2023-12-08	3
Japan	B.1.1.529	2023-12-08	1
USA	B.1.1.529	2023-12-08	4
United Kingdom	B.1.1.529	2023-12-08	3
Australia	B.1.1.529	2023-12-09	2
United Kingdom	B.1.1.529	2023-12-09	2
Australia	B.1.1.529	2023-12-10	1
Japan	B.1.1.529	2023-12-10	1
United Kingdom	B.1.1.529	2023-12-10	1
Australia	B.1.1.529	2023-12-11	1
France	B.1.1.529	2023-12-11	8
Japan	B.1.1.529	2023-12-11	1
United Kingdom	B.1.1.529	2023-12-11	7
Australia	B.1.1.529	2023-12-12	1
Canada	B.1.1.529	2023-12-12	1
France	B.1.1.529	2023-12-12	1
South Korea	B.1.1.529	2023-12-12	1
United Kingdom	B.1.1.529	2023-12-12	8
Australia	B.1.1.529	2023-12-13	3
Germany	B.1.1.529	2023-12-13	3
Japan	B.1.1.529	2023-12-13	2
USA	B.1.1.529	2023-12-13	2
United Kingdom	B.1.1.529	2023-12-13	4
Australia	B.1.1.529	2023-12-14	3
USA	B.1.1.529	2023-12-14	1
United Kingdom	B.1.1.529	2023-12-14	5
Australia	B.1.1.529	2023-12-15	2
Canada	B.1.1.529	2023-12-15	1
France	B.1.1.529	2023-12-15	1
Japan	B.1.1.529	2023-12-15	1
USA	B.1.1.529	2023-12-15	2
United Kingdom	B.1.1.529	2023-12-15	4
Spain	B.1.1.529	2023-12-16	1
USA	B.1.1.529	2023-12-16	3
United Kingdom	B.1.1.529	2023-12-16	1
Australia	B.1.1.529	2023-12-17	1
Canada	B.1.1.529	2023-12-17	2
Chile	B.1.1.529	2023-12-17	1
United Kingdom	B.1.1.529	2023-12-17	1
France	B.1.1.529	2023-12-18	3
Germany	B.1.1.529	2023-12-18	2
USA	B.1.1.529	2023-12-18	2
United Kingdom	B.1.1.529	2023-12-18	6
Australia	B.1.1.529	2023-12-19	1
France	B.1.1.529	2023-12-19	2
Germany	B.1.1.529	2023-12-19	3
Japan	B.1.1.529	2023-12-19	1
USA	B.1.1.529	2023-12-19	3
United Kingdom	B.1.1.529	2023-12-19	1
Israel	B.1.1.529	2023-12-20	1
Spain	B.1.1.529	2023-12-20	1
USA	B.1.1.529	2023-12-20	4
United Kingdom	B.1.1.529	2023-12-20	4
Australia	B.1.1.529	2023-12-21	2
Germany	B.1.1.529	2023-12-21	1
Japan	B.1.1.529	2023-12-21	1
Spain	B.1.1.529	2023-12-21	1
USA	B.1.1.529	2023-12-21	3
United Kingdom	B.1.1.529	2023-12-21	2
Australia	B.1.1.529	2023-12-22	2
USA	B.1.1.529	2023-12-22	3
United Kingdom	B.1.1.529	2023-12-22	4
Australia	B.1.1.529	2023-12-23	1
Canada	B.1.1.529	2023-12-23	2
Japan	B.1.1.529	2023-12-23	1
USA	B.1.1.529	2023-12-23	2
United Kingdom	B.1.1.529	2023-12-23	2
Australia	B.1.1.529	2023-12-24	1
Japan	B.1.1.529	2023-12-24	1
United Kingdom	B.1.1.529	2023-12-24	1
Australia	B.1.1.529	2023-12-25	1
Japan	B.1.1.529	2023-12-25	1
USA	B.1.1.529	2023-12-25	1
United Kingdom	B.1.1.529	2023-12-25	1
Australia	B.1.1.529	2023-12-26	1
China	B.1.1.529	2023-12-26	1
France	B.1.1.529	2023-12-26	1
Japan	B.1.1.529	2023-12-26	2
Spain	B.1.1.529	2023-12-26	1
USA	B.1.1.529	2023-12-26	2
United Kingdom	B.1.1.529	2023-12-26	1
Australia	B.1.1.529	2023-12-27	1
France	B.1.1.529	2023-12-27	1
Spain	B.1.1.529	2023-12-27	1
USA	B.1.1.529	2023-12-27	4
United Kingdom	B.1.1.529	2023-12-27	2
Australia	B.1.1.529	2023-12-28	1
France	B.1.1.529	2023-12-28	1
Japan	B.1.1.529	2023-12-28	1
Spain	B.1.1.529	2023-12-28	1
USA	B.1.1.529	2023-12-28	1
United Kingdom	B.1.1.529	2023-12-28	1
Australia	B.1.1.529	2023-12-29	1
Germany	B.1.1.529	2023-12-29	1
Spain	B.1.1.529	2023-12-29	1
USA	B.1.1.529	2023-12-29	2
United Kingdom	B.1.1.529	2023-12-29	1
United Kingdom	B.1.1.529	2023-12-30	7
Australia	B.1.1.529	2023-12-31	1
Israel	B.1.1.529	2023-12-31	1
USA	B.1.1.529	2023-12-31	1
United Kingdom	B.1.1.529	2023-12-31	3
Spain	B.1.1.529	2024-01-01	1
United Kingdom	B.1.1.529	2024-01-01	1
China	B.1.1.529	2024-01-02	1
France	B.1.1.529	2024-01-02	2
USA	B.1.1.529	2024-01-02	1
United Kingdom	B.1.1.529	2024-01-02	2
Japan	B.1.1.529	2024-01-03	2
USA	B.1.1.529	2024-01-03	1
United Kingdom	B.1.1.529	2024-01-03	2
Australia	B.1.1.529	2024-01-04	2
USA	B.1.1.529	2024-01-04	3
United Kingdom	B.1.1.529	2024-01-04	6
Australia	B.1.1.529	2024-01-05	1
Japan	B.1.1.529	2024-01-05	3
United Kingdom	B.1.1.529	2024-01-05	5
Australia	B.1.1.529	2024-01-07	1
Japan	B.1.1.529	2024-01-07	1
South Korea	B.1.1.529	2024-01-07	1
United Kingdom	B.1.1.529	2024-01-07	1
South Korea	B.1.1.529	2024-01-08	1
USA	B.1.1.529	2024-01-08	2
United Kingdom	B.1.1.529	2024-01-08	3
Germany	B.1.1.529	2024-01-09	1
Japan	B.1.1.529	2024-01-09	3
United Kingdom	B.1.1.529	2024-01-09	1
Japan	B.1.1.529	2024-01-10	1
South Korea	B.1.1.529	2024-01-10	1
Spain	B.1.1.529	2024-01-10	1
USA	B.1.1.529	2024-01-10	1
United Kingdom	B.1.1.529	2024-01-10	1
France	B.1.1.529	2024-01-11	1
Germany	B.1.1.529	2024-01-11	2
Japan	B.1.1.529	2024-01-11	1
USA	B.1.1.529	2024-01-11	3
United Kingdom	B.1.1.529	2024-01-11	2
Japan	B.1.1.529	2024-01-12	1
USA	B.1.1.529	2024-01-12	1
USA	B.1.1.529	2024-01-13	1
United Kingdom	B.1.1.529	2024-01-13	1
Australia	B.1.1.529	2024-01-14	1
Canada	B.1.1.529	2024-01-14	1
Japan	B.1.1.529	2024-01-14	1
USA	B.1.1.529	2024-01-14	1
France	B.1.1.529	2024-01-15	1
Japan	B.1.1.529	2024-01-15	1
South Korea	B.1.1.529	2024-01-15	1
United Kingdom	B.1.1.529	2024-01-15	1
Australia	B.1.1.529	2024-01-16	1
Japan	B.1.1.529	2024-01-16	1
USA	B.1.1.529	2024-01-16	1
Australia	B.1.1.529	2024-01-17	1
Japan	B.1.1.529	2024-01-17	1
Spain	B.1.1.529	2024-01-17	1
USA	B.1.1.529	2024-01-17	1
United Kingdom	B.1.1.529	2024-01-17	3
Australia	B.1.1.529	2024-01-18	1
Canada	B.1.1.529	2024-01-18	1
Germany	B.1.1.529	2024-01-18	1
Japan	B.1.1.529	2024-01-18	4
United Kingdom	B.1.1.529	2024-01-18	1
Spain	B.1.1.529	2024-01-19	1
USA	B.1.1.529	2024-01-19	1
China	B.1.1.529	2024-01-20	1
Japan	B.1.1.529	2024-01-21	1
USA	B.1.1.529	2024-01-21	1
Japan	B.1.1.529	2024-01-22	3
United Kingdom	B.1.1.529	2024-01-23	1
Japan	B.1.1.529	2024-01-24	3
USA	B.1.1.529	2024-01-24	1
United Kingdom	B.1.1.529	2024-01-24	1
Australia	B.1.1.529	2024-01-25	1
Japan	B.1.1.529	2024-01-25	1
USA	B.1.1.529	2024-01-25	1
Japan	B.1.1.529	2024-01-26	3
Spain	B.1.1.529	2024-01-26	1
Australia	B.1.1.529	2024-01-27	1
France	B.1.1.529	2024-01-27	1
Japan	B.1.1.529	2024-01-27	1
United Kingdom	B.1.1.529	2024-01-27	2
Japan	B.1.1.529	2024-01-28	1
Australia	B.1.1.529	2024-01-29	1
France	B.1.1.529	2024-01-29	1
Japan	B.1.1.529	2024-01-29	1
USA	B.1.1.529	2024-01-29	1
Australia	B.1.1.529	2024-01-30	1
Japan	B.1.1.529	2024-01-30	4
USA	B.1.1.529	2024-01-30	2
United Kingdom	B.1.1.529	2024-01-30	1
Japan	B.1.1.529	2024-01-31	3
Japan	B.1.1.529	2024-02-01	3
Japan	B.1.1.529	2024-02-02	2
USA	B.1.1.529	2024-02-02	1
Japan	B.1.1.529	2024-02-03	3
Japan	B.1.1.529	2024-02-04	1
USA	B.1.1.529	2024-02-04	1
Canada	B.1.1.529	2024-02-05	1
Japan	B.1.1.529	2024-02-05	1
USA	B.1.1.529	2024-02-05	1
Japan	B.1.1.529	2024-02-06	2
South Korea	B.1.1.529	2024-02-06	1
Japan	B.1.1.529	2024-02-07	1
Japan	B.1.1.529	2024-02-08	2
Australia	B.1.1.529	2024-02-09	1
Japan	B.1.1.529	2024-02-09	1
United Kingdom	B.1.1.529	2024-02-09	1
Australia	B.1.1.529	2024-02-10	1
USA	B.1.1.529	2024-02-10	1
United Kingdom	B.1.1.529	2024-02-10	1
United Kingdom	B.1.1.529	2024-02-11	2
Japan	B.1.1.529	2024-02-12	2
Canada	B.1.1.529	2024-02-13	1
United Kingdom	B.1.1.529	2024-02-13	1
Japan	B.1.1.529	2024-02-14	4
Japan	B.1.1.529	2024-02-16	2
Japan	B.1.1.529	2024-02-17	1
Canada	B.1.1.529	2024-02-19	1
Japan	B.1.1.529	2024-02-19	1
Canada	B.1.1.529	2024-02-20	1
Canada	B.1.1.529	2024-02-21	1
Canada	B.1.1.529	2024-02-22	1
Japan	B.1.1.529	2024-02-22	1
Canada	B.1.1.529	2024-02-27	1
Australia	B.1.1.529	2024-03-01	2
United Kingdom	BA.2.86.1	2023-06-22	1
USA	BA.2.86.1	2023-07-29	1
Spain	BA.2.86.1	2023-08-05	1
United Kingdom	BA.2.86.1	2023-08-13	1
USA	BA.2.86.1	2023-08-14	1
South Korea	BA.2.86.1	2023-08-16	1
USA	BA.2.86.1	2023-08-16	1
United Kingdom	BA.2.86.1	2023-08-16	3
Spain	BA.2.86.1	2023-08-17	1
USA	BA.2.86.1	2023-08-19	1
United Kingdom	BA.2.86.1	2023-08-19	1
USA	BA.2.86.1	2023-08-20	2
France	BA.2.86.1	2023-08-21	3
Germany	BA.2.86.1	2023-08-21	1
USA	BA.2.86.1	2023-08-21	2
United Kingdom	BA.2.86.1	2023-08-21	1
Australia	BA.2.86.1	2023-08-22	1
USA	BA.2.86.1	2023-08-22	3
USA	BA.2.86.1	2023-08-23	1
Japan	BA.2.86.1	2023-08-24	1
USA	BA.2.86.1	2023-08-24	1
USA	BA.2.86.1	2023-08-25	3
United Kingdom	BA.2.86.1	2023-08-25	1
France	BA.2.86.1	2023-08-26	1
USA	BA.2.86.1	2023-08-26	1
